//Index   Message
731 "Bạn Nhận Được %d Điểm Vinh Dự"
732 "Đã thêm %d GP vào tài khoản của bạn!"
733 "Lệnh: /top tipo classe | Ej: /top rr dk"
734 "Lệnh: Clase: dk, dw, fe, mg, dl, su"
735 "Không có kết quả!"
736 "%d ° Đã đặt: %s ( %d)"
737 "Tẩy điểm nhân vật thành công."
738 "%s đã đạt thứ hạng %s!"
739 "Bạn đã đạt thứ hạng %s!"
740 "Hello"
741 "Bạn phải có 64 mảnh cùng loại trong kho"
742 "Cảm ơn bạn, tôi đã nhặt các vật phẩm và giao giải thưởng của bạn."
743 "Xin lỗi, tôi không có hứng thú với những món đồ này."
744 "Bạn đã trao đổi các mặt hàng của bạn để nhận giải thưởng!"
745 "%s Bắt đầu sau %d phút!"
746 "%s Câu hỏi: (Sử dụng /traloi để trả lời)"
747 "%s %s"
748 "%s %s đã thắng Sự kiện!"
749 "%s Không có người chiến thắng!"
750 "%s Trả lời sai!"
751 "%s Phản hồi: %s"
752 "PickUp %s Đã bật!"
753 "PickUp %s Đã bị vô hiệu hóa!"
754 "PickUp Vô hiệu hóa!"
755 "Bạn đã tẩy lại điểm master thành công."
756 "Level 400 mới sử dụng được lệnh /taymaster."
757 "Bạn không đủ Wcoin để sử dụng chức năng này!"
758 "Chúc mừng bạn đã đăng ký %s!"
759 "Gói VIP bạn chọn nằm dưới gói hiện tại"
760 "Đã %d WC từ tài khoản của bạn!"
761 "Mua Thành Công ! %d Điểm Vinh Dự"
762 "Đã %d GP từ tài khoản của bạn!"
763 "Bạn không thể sử dụng tấn công tùy chỉnh khi bật MuHelper!"
764 "Bạn không thể sử dụng MuHelper với tấn công tùy chỉnh chủ động!"
765 "Không thể sử dụng ở mức trên: %d"
766 "Giá trị sử dụng: %d WC!"
767 "Giá trị sử dụng: %d WP!"
768 "Giá trị sử dụng: %d GP!"
769 "Đội liên minh đã thắng Sự kiện!"
770 "Đội Phanton đã chiến thắng Sự kiện này!"
771 "OffPvp Bật"
772 "OffPvp Tắt"
773 "Khóa Bật - Các mục bị khóa!"
774 "Khóa Mật khẩu phải chứa tối đa 8 ký tự!"
775 "Khóa Đã được bật, sử dụng /mở khóa để mở khóa!"
776 "Khóa Tắt!"
777 "Khóa Mật khẩu không hợp lệ!"
778 "Khóa Hành động bị chặn bởi mật khẩu!"
779 "Bạn chỉ có thể kích hoạt lệnh trong vùng an toàn"
780 "Cửa hàng cá nhân trống hoặc các mặt hàng không có giá"
781 "CHÚ Ý !! Tất cả các mặt hàng trong cửa hàng này được bán cho Jewel of Bless"
782 "CHÚ Ý !! Tất cả các mặt hàng trong cửa hàng này được bán cho Jewel of Soul"
783 "CHÚ Ý !! Tất cả các mặt hàng trong cửa hàng này được bán cho Jewel of Chaos"
784 "CHÚ Ý !! Tất cả các mặt hàng trong cửa hàng này được bán cho WCoinC"
785 "CHÚ Ý !! Tất cả các mặt hàng trong cửa hàng này được bán cho WCoinP"
786 "CHÚ Ý !! Tất cả các mặt hàng trong cửa hàng này được bán cho Điểm yêu tinh"
787 "Bạn cần mở Cửa hàng cá nhân trước"
788 "Lệnh sẽ được thực thi trong %d phút (s)"
789 "Thời gian sử dụng cửa hàng đã hết hạn"
790 "Tấn công Tắt"
791 "Tấn công Bạn không thể sử dụng vị trí này"
792 "Tấn công Bạn không có Kỹ năng cần thiết để sử dụng"
793 "Tấn công Thời gian sử dụng: %d phút (s)"
794 "Tấn công Hết giờ"
795 "Tấn công Đã bật"
796 "OffAttack Bạn phải bật /tấn công trước"
797 "OffAttack Bạn không thể sử dụng vị trí này"
798 "Hội này không tồn tại!"
799 "PvP Hết giờ!"
800 "PvP Đã hủy!"
801 "PvP %s x %s bắt đầu!"
802 "PvP %s %d x %d %s!"
803 "PvP %s đã chiến thắng Sự kiện!"
804 "PvP bắt đầu!"
805 "MataMata Đã đóng!"
806 "MataMata Sự kiện bắt đầu!"
807 "MataMata Hết giờ!"
808 "MataMata Đã hủy!"
809 "MataMata Đã mở (Người tham dự tối đa: %d)!"
810 "MataMata Nhập /muốn tham gia!"
811 "MataMata Nhân vật %d: %s đã thêm!"
812 "MataMata thứ 1 - %s ( %d điểm)!"
813 "MataMata 2 - - %s ( %d điểm)!"
814 "MataMata thứ 3 - %s ( %d điểm)!"
815 "MataMata Vị trí của bạn: %dº ( %d điểm)!"
816 "MataMata Điểm: %d điểm!"
817 "Tên mới chứa văn bản không được phép!"
818 "Bắt buộc: %d thiết lập lại tổng thể."
819 "Không được phép với %d master hoặc +"
820       "Lệnh: /paquete (alma, bendición, etc.) (10,20,30)"
821       "Lệnh: /desempaquetar (alma, bendición, etc.) (10,20,30)"
822 "Bạn không có (các) mục bắt buộc."
823 "Lệnh hoàn thành thành công."
824 "Bạn không có không gian trong kho."
825 "Sự kiện TvTEvent sẽ đóng sau %d phút"
826 "Nhập cảnh vào đội vs Sự kiện đội"
827 "Sự kiện TvTEvent đã đóng!"
828 "Sự kiện TvTEvent bắt đầu sau %d phút"
829 "Sự kiện TvTEvent bắt đầu!"
830 "Sự kiện TVTV kết thúc!"
831 "Sự kiện TvTEvent Bạn không thể tham gia!"
832 "Sự kiện TvTEvent Không mở!"
833 "Sự kiện TvTEvent Bạn không có mục cần thiết để nhập!"
834 "Mua Thất Bại ! Vui Lòng Kiểm Tra Lại"
835 "Không được phép trong thương mại!"
836 "Giảm giá %d Zen khi sử dụng lệnh!"
837 "Giá trị sử dụng: %d WC, %d WP, %d GP!"
838 "Nhập lại lệnh lần nữa để xác nhận yêu cầu."
839 "Một người dùng bang hội khác có một rương mở!"
840 "Bạn không được phép sử dụng Rương bang hội!"
841 "%s đã cấm ký tự %s trong %d ngày!"
842 "%s đã cấm tài khoản Nhân vật %s trong %d ngày!"
843 "AntiHack SpeedHack được phát hiện!"
844 	"Giao dịch Giá trị bắt buộc: %d Zen!"
845 	"Giao dịch Giá trị bắt buộc: %d WC!"
846 	"Giao dịch Giá trị bắt buộc: %d WP!"
847 	"Giao dịch Giá trị bắt buộc: %d GP!"
848 	"Giao dịch %s không có giá trị bắt buộc!"
849 	"Nhiệm Vụ %d Cần %d Tiền mặt để thực hiện!"
850 	"Nhiệm Vụ %d Cần %d Vàng để thực hiện!"
851 	"Nhiệm Vụ %d Cần %d PcPoint để thực hiện!"
852 	"Nhiệm Vụ %d Không còn hàng tồn kho để nhận giải thưởng của bạn!"
853 	"Nhiệm Vụ %d Buff đã hoạt động, thực hiện nhiệm vụ sau!"
854 	"Giết %d quái vật để để hoàn thành nhiệm vụ!"
855 	"Nhiệm vụ đã hoàn thành!"
856	 	"Nhiệm Vụ %d Bạn không có bằng sáng chế cần thiết!"
857 	"Nhiệm Vụ %d Bắt buộc %d Kill (s) để tiếp tục!"
858 	"Phòng dành cho người mới bắt đầu! Để lại trong %d giây"
859 	"Bạn không thể truy cập vào căn phòng này! Để lại trong %d giây"
860       "Nhiệm Vụ Xin Nhân vật, bạn đã hoàn thành nhiệm vụ này!"
861       "Bên bị hạn chế bởi %d mức chênh lệch"
862      "BLUE EVENT binh đoàn thỏ trắng đã rút lui !"
863	     "SUMMER EVENT Kết thúc !"
864	"%s đã reset lần thứ %d"
865	"%s Mở ra Số %d"
866	"%s Mở ra Chẵn"
867	"%s Mở ra Lẻ"
868	"%s Mở ra %d | Chẵn"
869	"%s Mở ra %d | Lẻ"
870	"Bạn đang có %d Wcoin(C), cần có %d Wcoin(C) đẻ Mở Bát"
871	"Bạn đang có %d Wcoin(P), cần có %d Wcoin(P) đẻ Mở Bát"
872	"Bạn đang có %d Goblin Points, cần có %d Goblin Points đẻ Mở Bát"
873	"Cắt phế %d Wcoin(C)"
874	"Cắt phế %d Wcoin(P)"
875	"Cắt phế %d Goblin Points"
876	""
877	""

878 "Bạn đã đạt cấp tối đa Tu Luyện"
879 "Bạn Cần (%d) Wcoin (C) để nâng Tu Luyện"
880 "%s lên Tu Luyện thành công %d"

881 "Bạn đã đạt cấp tối đa Quân Hàm"
882 "Bạn Cần (%d) Wcoin (C) để nâng Quân Hàm"
883 "%s lên cấp Quân Hàm %d"

884 "Bạn đã đạt cấp tối đa Danh Hiệu"
885 "Bạn Cần (%d) Wcoin (C) để nâng Danh Hiệu"
886 "%s nâng Danh Hiệu thành công %d"

887	"Bạn đã đạt GHRS %d/%d Lần"

888	"GHRS ngày hôm nay: %d Lần"

889	"%s chế tạo thất bại Cánh Cấp 1"
890	"%s chế tạo thất bại Cánh Cấp 2"
891	"%s chế tạo thất bại Cánh Cấp 3"
892	 ""
893	 "%s chế tạo thất bại Quái Điểu"
894	 "%s nâng thất bại Thú Nuôi"
895	 "%s chế tạo thất bại Sừng Gãy"
896	 "%s chế tạo thất bại Linh Hồn Sói Tinh"
897	 "%s chế tạo thất bại Sói Hoàng Kim"
898	 ""
899	 ""
900  "%s nâng thành công %s  + %d"
901  "Dân chơi %s nâng cấp thất bại %s"
902  "%s nâng thành công %s"
903  "%s đã kết hợp thất bại!!"
904	 "[Chiến Trường Cổ] Thao tác quá nhanh vui lòng chờ đợi"
905	 "[Chiến Trường Cổ] Chỉ được phép mua thêm %d (lượt/ngày)"
906	 "[Chiến Trường Cổ] Không đủ %d WCoinC"
907	 "[Chiến Trường Cổ] Mua thời gian"
908	 "[Chiến Trường Cổ] Đã cộng thệm %d phút"

909  ""

910	 "%s Đã Tiêu Diệt Boss SR ! Nhận Quà Cực Phẩm"
911	 "%s tiêu diệt Cua khổng Lồ có Kho Báo, nhận được 5.000wc"
912	 "%s phá vỡ Kho Báu Hoàng Tộc, nhận được Wcoin và nhiều item giá trị"
913	 "Bạn Nhân Được:%d %d %d Wcoin Kho Báu"
914	 "Event Nhân vật Kho Báu bắt đầu! Rất nhiều Kho Báu đc cất giấu tại vùng biển Atlantic"
915  ""
916  ""
917  "2 boss Boss Agares đã xuất hiện ngẫu nhiên toàn map Đầm lầy"
918  ""
919  ""
920  ""

921	"Bạn đã đạt giới hạn reset của ngày hôm nay"
922	"Giới hạn reset hôm nay tăng lên %d"
923 "Giới hạn reset tối đa ngày hôm nay là %d"
924  ""
925	 ""
926	 ""
927	 ""

928     "Tên Không Đúng Hoặc Đang Offline để Quyết Đấu bạn nhé!"
929     "Chức năng quyết đấu trong game đang Tắt liên hệ Admin bạn nhé"
930     "Đang có Cá cược Quyết Đấu khác, Bạn Vui Lòng Cho Quyết Đấu Cá Cược Kết Thúc!"
931     "Bạn đang có %d Wcoin(C)< Giới hạn quyết đấu %d Wcoin(C)"
932     "Tiền cược %d Wcoin(C) < Giới hạn quyết đấu %d Wcoin(C)"
933     "Tiền của bạn %d Wcoin(C)< Tiền bạn cá cược quyết đấu %d Wcoin(C)"
934     "%s Gửi lời quyết đấu cá cược %d Wcoint(C), Bạn có chiến không ?!"
935     "Đang có 1 Quyết đấu cá cược khác, Vui lòng đợi chút nữa nhé!"
936     "Tiền của bạn %d Wcoin(C) < Tiền bạn cá cược quyết đấu %d Wcoin(C)"
937     "Tìm đối thủ cá cược quyết đấu và quyết đấu tại Vucalnus!"
938     "Chức năng bán đồ EXC đang tắt! Liên hệ Fanpage hoặc call ngay cho ADMIN nhé. Cám ơn bạn"
939     "Quyết đấu cá cược giữa %s và %s, Cược %d Wcoint(C) Bắt Đầu"
940     "Thanh niên %s Thắng %s Trong Cá Cược Quyết Đấu Và Nhận Về %d WcoinC"
941     "Tiền của bạn %d Wcoin(P)< Tiền bạn cá cược quyết đấu %d Wcoin(P)"
942     "Tiền của bạn %d GobinPoint< Tiền bạn cá cược quyết đấu %d GobinPoint"
943     "Tiền của bạn %d Wcoin(P)< Tiền bạn cá cược quyết đấu %d Wcoin(P)"
944     "Tiền của bạn %d GobinPoint< Tiền bạn cá cược quyết đấu %d GobinPoint"
945     "Bạn đang có %d Wcoin(P)< Giới hạn quyết đấu %d Wcoin(P)"
946     "Tiền cược %d Wcoin(P) < Giới hạn quyết đấu %d Wcoin(P)"
947     "Bạn đang có %d GobinPoint< Giới hạn quyết đấu %d GobinPoint"
948     "Tiền cược %d GobinPoint < Giới hạn quyết đấu %d GobinPoint"
949     "Tiền của bạn %d Wcoin(P) < Tiền bạn cá cược quyết đấu %d Wcoin(P)"
950     "Tiền của bạn %d GobinPoint < Tiền bạn cá cược quyết đấu %d GobinPoint"
951     "Thanh niên %s Thắng %s Trong Cá Cược Quyết Đấu Và Nhận Về %d Wcoin(P)"
952     "Thanh niên %s Thắng %s Trong Cá Cược Quyết Đấu Và Nhận Về %d GobinPoint"
953     "%s Gửi lời quyết đấu cá cược %d Wcoint(P), Bạn có chiến không ?!"
954     "%s Gửi lời quyết đấu cá cược %d GobinPoint, Bạn có chiến không ?!"
956     "Mu-Noria.Com"
957	    "Bạn Đã Giết Được %d / %d quái"
958	    "%s đã diệt đủ %d quái!"
959	    "%s đã diệt đủ %d quái!"
960 	"Sự kiện %s còn %d phút sẽ bắt đầu!"
961	"Chức năng Mở bát trong game đang Tắt liên hệ Admin bạn nhé"
962	"Tên Không Đúng Hoặc Đang Offline để Quyết Đấu bạn nhé!"
963	"%s đã diệt Thỏ Ngọc"
964	"%s đã diệt Hỏa Diệm Quỷ"
965	"%s đã diệt Akadus"
966	"%s đã hạ gục Dragonlord Plasidusax"
967	"%s đã tiêu diệt Jupiter"
968	"%s đã tiêu diệt Boss Agares"
969	"%s đã đấm Boss Ghoul bay màu"
970	"Hệ thống không cho phép giao dịch ở server này"
971	"Boss Wukong đang đánh phá Lorencia"
972	"Sự kiện boss Wukong kết thúc"
973	"%s Tiêu Diệt Boss Cannibals"
974	"Boss Brilliant Lugh Đã Hồi Sinh"
975	"Sự kiện Boss Brilliant Lugh kết thúc"
976	"Boss Enok the Spider Queen Đã Hồi Sinh"
977	"Sự kiện boss Jupiter kết thúc"
978	"Boss Wild Life Đã Xuất Hiện"
979	"Sự kiện boss Boss Agares kết thúc"
980	"Boss Cannibals Đã Hồi Sinh"
981	"Boss Cannibals Đã Kết thúc"
982	"Binh Đoàn Xương đang quấy phá thành Lorencia"
983	"Sự kiện Binh Đoàn Xương kết thúc"
984	"%s tiêu diệt Skeleton King"
985	"Binh Đoàn Phù Thủy đang xâm chiếm lục địa Lorencia"
986	""
987	"%s tiêu diệt Phù Thủy Trắng"
988	"%s tiêu diệt Boss Cultists"
989	"%s tiêu diệt Boss Drowned"
990	"%s tiêu diệt Boss Brigid"
991	"%s tiêu diệt Boss Nangari"
992	""
993	""
994	""
995	"%s chế tạo thành công Sói Hoàng Kim"
996	"%s chế tạo thành công Linh Hồn Sói Tinh"
997	"%s chế tạo thành công Sừng Gãy"
998	"%s chế tạo thành công Quái Điểu"
999	"%s đổi Thẻ Bài Chaos Thành Công"
1000 "%s nâng thành công %s"
1058 "Bạn Không Đủ Wcoin" 



1017 "Bạn đã đặt mật khẩu party là: %s" 
1059 "Bạn Không Đủ Wcoin Hoặc Chưa Tháo Trang Bị" 
1061 "Bạn Chưa Tháo Trang Bị" 
1018 "Bạn đã có party rồi, không thể tạo party mới" 
1019 "Mật Khẩu để vào party không đúng"
1020 "Bạn đang ở trong nhóm party trước đó"
1030	"[%s] Oẳn Tù Tì giành chiến thắng, giàu to!"
1031	"[Oẳn Tù Tì] Các bạn hòa nhau!"
1032	"[OTT] Bạn ra cái Kéo, [%s] ra cái Búa => Bạn đã thua"
1033	"[OTT] Bạn ra cái Búa, [%s] ra cái Kéo => Bạn đã thắng"
1034	"[OTT] Bạn ra cái Bao, [%s] ra cái Kéo => Bạn đã thua"
1035	"[OTT] Bạn ra cái Kéo, [%s] ra cái Bao => Bạn đã thắng"
1036	"[OTT] Bạn ra cái Búa, [%s] ra cái Bao => Bạn đã thua"
1037	"[OTT] Bạn ra cái Bao, [%s] ra cái Búa => Bạn đã thắng"
1038	"[OTT] Ố là la"
1148	"Bạn Đã Hủy Sử Dụng Thời Trang"
1149	"Thông Tin Không Hợp Lệ"
1150	"Bạn Không Đủ Tiền"
1151	"Bạn Đã Mua Thời Trang Thành Công"
1152	"Bạn Đang Sở Hữu Thời Trang Này"
1153	"Bạn Đã Kích Hoạt Thời Trang Thành Công"
2001	  "Không đủ %d WCoin để chơi Vòng Quay" 
2002	  "%s đang chơi Vòng Quay May Mắn, nhận được 1 phần thưởng" 
end
9000	  "%d Điểm Nâng Cấp và %d Zen từ Thưởng Kết Hôn!"
9001	  "%s (DK)"
9002	  "%s (DL)"
9003	  "%s (DW)"
9004	  "%s (FE)"
9005	  "%s (MG)"
9006	  "%s (RF)"
9007	  "%s (SU)"
9008	  "%s Tôi không thể dịch chuyển bạn đến đó!"
9009	  "%s Tôi sẽ dịch chuyển bạn ngay!"
9010	  "%s Tôi chỉ phục vụ tài khoản VIP"
9011	  "%s Tôi chỉ phục vụ tài khoản VIP!"
9012	  "%s Tôi chỉ phục vụ VIP!: %s"
9013	  "%s Không đủ Đóng Góp Gens: %d"
9014	  "%s Không đủ tiền: %d"
9015	  "%s Không đủ PCPoint: %d"
9016	  "%s PCPoint: %d"
9017	  "%s Đặt lại cấp PK thành công"
9018	  "%s Chờ chút, tôi sẽ kiểm tra xem có phần thưởng nào cho bạn không!"
9019	  "%s Bạn cần thuộc Gia Tộc Gens Duprian"
9020	  "%s Bạn cần thuộc Gia Tộc Gens Vanert"
9021	  "%s Bạn cần đạt tối thiểu cấp %d"
9022	  "%s Bạn cần có tối thiểu %d lần reset"
9023	  "%s Bạn cần cấp tối thiểu: %d"
9024	  "%s Bạn cần thêm tiền: %d"
9025	  "%s Bạn cần thêm PCPoint: %d"
9026	  "%s Bạn cần thêm tiền: %d"
9027	  "%s đã ngắt kết nối"
9028	  "%s đang ở trong một sự kiện, bạn không thể dịch chuyển đến đó!"
9029	  "%s Bạn không thể dùng hệ thống reset của tôi, đã đạt MaxReset: %d"
9030	  "%s Bạn không đủ cấp PK yêu cầu"
9031	  "%s, bạn chưa kết hôn"
9032	  "-%d PCPoint (còn lại: %d)"
9033	  "Tài khoản: %s"
9034	  "Tự Động HP: Tắt"
9035	  "Tự Động HP: Bật"
9036	  "Bạn cần %d WCoin để cộng hưởng"
9037	  "Bạn cần %d WCoinP để cộng hưởng"
9038	  "Bạn cần cho 2 item cùng loại"
9039	  "Bạn cần cho đúng item"
9040	  "Bạn cần cho ít nhất 2 item"
9041	  "Bạn hãy là VIP rồi quay lại gặp tôi!"
9042	  "Chỉ vũ khí và đồ cho phép"
9043	  "Cộng hưởng thành công!"
9044	  "Cộng hưởng thất bại!"
9045	  "Chúc mừng! %s đã nhận được:"
9046	  "Tôi đã sẵn sàng!"
9047	  "Tôi chỉ phục vụ VIP!"
9048	  "Item cao cấp hơn không thể cộng hưởng cùng item cấp thấp"
9049	  "Không nhận item thần!"
9050	  "Không thể cộng hưởng 2 item khác nhau"
9051	  "Kiểm tra chỗ trống trong thùng đồ"
9052	  "Cấp độ: %d"
9053	  "MResets: %d"
9054	  "Người bán mới!"
9055	  "Cấp Mới: %d"
9056	  "Cấp Master Mới: %d"
9057	  "Điểm Master Mới: %d"
9058	  "Master Reset Mới: %d"
9059	  "Master Reset Mới: %s"
9060	  "Reset Mới: %d"
9061	  "Reset Mới: %s"
9062	  "Nhận được %d Điểm Nâng Cấp và %d Zen từ Kết Hôn"
9063	  "Cấp PK của bạn không thể dịch chuyển"
9064	  "Vui lòng chờ"
9065	  "Quân Hàm Không Đủ Yêu Cầu"
9066	  "Resets: %d"
9067	  "Quay Số Trực Tuyến"
9068	  "Trạng thái kết hôn: %d"
9069	  "Mục tiêu không phải thành viên nhóm"
9070	  "Thùng đồ không đủ chỗ trống!"
9071	  "Tôi cần %d Zen!"
9072	  "Bạn đã kết hôn với: %s"
9073	  "Bạn đã kết hôn với %s"
9074	  "Bạn chưa kết hôn!"
9075	  "Bạn không thể dùng lệnh khi đang giao dịch"
9076	  "Bạn không thể kết hôn với người cùng giới tính!"
9077	  "Bạn không thể dùng warp/tracemarry trong lúc đua, hãy đợi đua kết thúc."
9078	  "Bạn đã chết %d lần"
9079	  "Bạn không có item yêu cầu để Reset: %s"
9080	  "Bạn không có item yêu cầu để Reset PK: %s"
9081	  "Bạn đã giết %d người chơi"
9082	  "Bạn phải đợi trước khi dùng lại lệnh kết hôn"
9083	  "Bạn cần cấp %d để dịch chuyển"
9084	  "Bạn cần cánh để dịch chuyển đến bản đồ này"
9085	  "Nhân vật của bạn không ở trong nhóm"
9086	  "Nhân vật của bạn không phải trưởng nhóm"
9088	  "[Chấp Nhận] Nhân vật %s không tồn tại hoặc đã ngắt kết nối"
9089	  "[Chấp Nhận] Chúc mừng, bạn đã kết hôn với %s"
9090	  "[Chấp Nhận] Đã hết thời gian trả lời!"
9091	  "[Chấp Nhận] Bạn đã kết hôn rồi!"
9092	  "[Đội Xanh]: %d Vs [Đội Đỏ]: %d"
9093	  "[Ly Hôn] %s đã quyết định ly hôn"
9094	  "[Ly Hôn] %s đã ngắt kết nối"
9095	  "[Ly Hôn] Ly hôn thành công"
9096	  "[Ly Hôn] Bạn chưa kết hôn!"
9097	  "[Ly Hôn] Bạn đã ly hôn, Zen giảm %d"
9098	  "[Ly Hôn] Bạn đã ly hôn, Zen tăng %d"
9099	  "[Ly Hôn] Bạn cần %d Zen để ly hôn"
9100	  "[LyHônCưỡngChế] %s đang online, hãy dùng lệnh /forcedivorce"
9101	  "[LyHônCưỡngChế] Ly hôn thành công"
9102	  "[LyHônCưỡngChế] Bạn chưa kết hôn!"
9103	  "[LyHônCưỡngChế] Bạn cần %d Zen để ly hôn cưỡng chế"
9104	  "[Trợ Lý] Đã tắt"
9106	  "[ChếĐộOffline] Bị tắt tại bản đồ Castle Siege"
9107	  "[ChếĐộOffline] Bị tắt tại bản đồ Crywolf"
9108	  "[ChếĐộOffline] Bị tắt tại bản đồ này"
9110	  "[CầuHôn] %s Vị trí của bạn là %d,%d!"
9111	  "[CầuHôn] %s đã kết hôn rồi!"
9112	  "[CầuHôn] %s Vị trí không đúng!"
9113	  "[CầuHôn] %s đã kết hôn rồi"
9114	  "[CầuHôn] Chấp nhận kết hôn với %s?"
9115	  "[CầuHôn] Nhân vật %s không tồn tại hoặc đã ngắt kết nối"
9116	  "[CầuHôn] Bạn đã kết hôn rồi!"
9117	  "[CầuHôn] Đang chờ phản hồi: %s"
9118	  "[Đội Đỏ]: %d Vs [Đội Xanh]: %d"
9119	  "[Truy Tìm] Bạn chưa kết hôn!"
9120	  "Ban khong thuoc Gia Toc Gens yeu cau cho cua hang nay"
9121	  "Class cua ban khong the su dung cua hang nay"
9122	  "Ban can them Reset de su dung cua hang nay"
9123	  "Ban co qua nhieu Reset de su dung cua hang nay"
9124	  "Ban can them Master Reset de su dung cua hang nay"
9125	  "Ban co qua nhieu Master Reset de su dung cua hang nay"
